segment,vehown,income,pTAZID,aTAZID,p_DISTLRG,a_DISTLRG,trip_weight_12,trip_weight_23
1veh_lo,1,lo,2963.0,2930.0,21.0,21.0,0.0,0.0
1veh_lo,1,lo,2963.0,2962.0,21.0,21.0,688.3320387,126.932334
1veh_lo,1,lo,2963.0,2965.0,21.0,21.0,0.0,13.602328
1veh_lo,1,lo,2963.0,2966.0,21.0,21.0,1060.8425798600001,783.50601736
1veh_lo,1,lo,2963.0,2973.0,21.0,21.0,0.0,99.571594
1veh_lo,1,lo,2963.0,2997.0,21.0,21.0,103.0679629,0.0
1veh_lo,1,lo,2963.0,3001.0,21.0,21.0,0.0,60.032833
1veh_lo,1,lo,2963.0,3033.0,21.0,21.0,0.0,96.26527401000001
1veh_lo,1,lo,2963.0,3219.0,21.0,22.0,205.2320874,0.0
1veh_lo,1,lo,2964.0,1007.0,21.0,14.0,0.0,45.59046667
1veh_lo,1,lo,2964.0,2047.0,21.0,16.0,0.0,0.0
1veh_lo,1,lo,2964.0,2817.0,21.0,21.0,102.6160437,0.0
1veh_lo,1,lo,2964.0,2860.0,21.0,21.0,205.2320874,0.0
1veh_lo,1,lo,2964.0,2964.0,21.0,21.0,205.2320874,0.0
1veh_lo,1,lo,2964.0,2966.0,21.0,21.0,238.1981428,65.00039227
1veh_lo,1,lo,2964.0,2983.0,21.0,21.0,0.0,53.074488
1veh_lo,1,lo,2966.0,2962.0,21.0,21.0,131.722714,0.0
1veh_lo,1,lo,2967.0,2966.0,21.0,21.0,395.168142,40.976063
1veh_lo,1,lo,2967.0,2967.0,21.0,21.0,190.2419538,0.0
1veh_lo,1,lo,2970.0,2896.0,21.0,21.0,0.0,106.12414
1veh_lo,1,lo,2970.0,2900.0,21.0,21.0,238.1981428,0.0
1veh_lo,1,lo,2970.0,2921.0,21.0,21.0,0.0,53.06207
1veh_lo,1,lo,2970.0,2962.0,21.0,21.0,0.0,147.11034
1veh_lo,1,lo,2970.0,2966.0,21.0,21.0,475.6048845,2757.6465072
1veh_lo,1,lo,2970.0,2997.0,21.0,21.0,190.2419538,0.0
1veh_lo,1,lo,2971.0,2940.0,21.0,21.0,0.0,0.0
1veh_lo,1,lo,2971.0,2966.0,21.0,21.0,0.0,126.23722000000001
1veh_lo,1,lo,2971.0,3008.0,21.0,21.0,205.2320874,0.0
1veh_lo,1,lo,2971.0,3012.0,21.0,21.0,0.0,192.257352
1veh_lo,1,lo,2972.0,2556.0,21.0,20.0,0.0,68.3012912
1veh_lo,1,lo,2972.0,2850.0,21.0,21.0,206.1359258,0.0
1veh_lo,1,lo,2972.0,2931.0,21.0,21.0,0.0,44.93506
1veh_lo,1,lo,2972.0,2962.0,21.0,21.0,0.0,84.479652
1veh_lo,1,lo,2972.0,2966.0,21.0,21.0,103.0679629,0.0
1veh_lo,1,lo,2972.0,2970.0,21.0,21.0,210.4970374,0.0
1veh_lo,1,lo,2973.0,2851.0,21.0,21.0,110.4000857,0.0
1veh_lo,1,lo,2973.0,2972.0,21.0,21.0,251.1523508,0.0
1veh_lo,1,lo,2974.0,2571.0,21.0,20.0,181.36474896,0.0
1veh_lo,1,lo,2974.0,2966.0,21.0,21.0,95.1209769,165.085578
1veh_lo,1,lo,2974.0,3012.0,21.0,21.0,163.40016862,0.0
1veh_lo,1,lo,2975.0,2860.0,21.0,21.0,266.8978964,0.0
1veh_lo,1,lo,2976.0,1645.0,21.0,14.0,0.0,7.9358895
1veh_lo,1,lo,2976.0,2755.0,21.0,20.0,181.36474896,0.0
1veh_lo,1,lo,2976.0,2891.0,21.0,21.0,0.0,0.0
1veh_lo,1,lo,2976.0,2953.0,21.0,21.0,0.0,0.0
1veh_lo,1,lo,2976.0,2963.0,21.0,21.0,181.36474896,0.0
1veh_lo,1,lo,2976.0,2966.0,21.0,21.0,266.8978964,191.760803
1veh_lo,1,lo,2976.0,2980.0,21.0,21.0,0.0,124.47686668
1veh_lo,1,lo,2976.0,2990.0,21.0,21.0,0.0,7.9358895
1veh_lo,1,lo,2976.0,2991.0,21.0,21.0,0.0,0.0
1veh_lo,1,lo,2976.0,2997.0,21.0,21.0,0.0,15.871779
1veh_lo,1,lo,2976.0,3009.0,21.0,21.0,0.0,0.0
1veh_lo,1,lo,2977.0,2983.0,21.0,21.0,0.0,60.767481000000004
1veh_lo,1,lo,2978.0,2555.0,21.0,20.0,190.2419538,0.0
1veh_lo,1,lo,2978.0,2970.0,21.0,21.0,0.0,344.2436
1veh_lo,1,lo,2978.0,3002.0,21.0,21.0,220.8001714,0.0
1veh_lo,1,lo,2979.0,2875.0,21.0,21.0,0.0,66.55902
1veh_lo,1,lo,2979.0,2891.0,21.0,21.0,0.0,0.0
1veh_lo,1,lo,2979.0,2909.0,21.0,21.0,0.0,0.0
1veh_lo,1,lo,2979.0,2931.0,21.0,21.0,48.32750464,0.0
1veh_lo,1,lo,2979.0,2940.0,21.0,21.0,0.0,35.37471334
1veh_lo,1,lo,2979.0,2964.0,21.0,21.0,0.0,15.662079
1veh_lo,1,lo,2979.0,2966.0,21.0,21.0,0.0,283.63297566
1veh_lo,1,lo,2979.0,2968.0,21.0,21.0,0.0,0.0
1veh_lo,1,lo,2979.0,2975.0,21.0,21.0,144.98251392,0.0
1veh_lo,1,lo,2979.0,2980.0,21.0,21.0,0.0,62.23843334
1veh_lo,1,lo,2979.0,2981.0,21.0,21.0,0.0,0.0
1veh_lo,1,lo,2979.0,2982.0,21.0,21.0,0.0,15.662079
1veh_lo,1,lo,2979.0,2996.0,21.0,21.0,0.0,15.662079
1veh_lo,1,lo,2979.0,3000.0,21.0,21.0,0.0,15.662079
1veh_lo,1,lo,2979.0,3014.0,21.0,21.0,0.0,15.662079
1veh_lo,1,lo,2979.0,3028.0,21.0,21.0,0.0,62.45203335
1veh_lo,1,lo,2980.0,2966.0,21.0,21.0,0.0,236.020936
1veh_lo,1,lo,2981.0,2968.0,21.0,21.0,331.20025710000004,0.0
1veh_lo,1,lo,2982.0,2785.0,21.0,20.0,0.0,123.95277999000001
1veh_lo,1,lo,2982.0,2867.0,21.0,21.0,181.36474896,0.0
1veh_lo,1,lo,2982.0,2902.0,21.0,21.0,0.0,82.63518666
1veh_lo,1,lo,2982.0,2962.0,21.0,21.0,0.0,360.66006
1veh_lo,1,lo,2982.0,2965.0,21.0,21.0,0.0,247.90555998000002
1veh_lo,1,lo,2982.0,2966.0,21.0,21.0,181.36474896,123.95277999000001
1veh_lo,1,lo,2982.0,2972.0,21.0,21.0,266.8978964,0.0
1veh_lo,1,lo,2984.0,2812.0,21.0,21.0,131.722714,0.0
1veh_lo,1,lo,2984.0,2874.0,21.0,21.0,131.722714,0.0
1veh_lo,1,lo,2984.0,2966.0,21.0,21.0,0.0,559.04316
1veh_lo,1,lo,2984.0,3026.0,21.0,21.0,0.0,9.6380536
1veh_lo,1,lo,2986.0,2913.0,21.0,21.0,475.6048845,0.0
1veh_lo,1,lo,2986.0,2962.0,21.0,21.0,0.0,32.45439667
1veh_lo,1,lo,2986.0,2966.0,21.0,21.0,0.0,32.45439667
1veh_lo,1,lo,2987.0,2824.0,21.0,21.0,190.2419538,0.0
1veh_lo,1,lo,2987.0,2884.0,21.0,21.0,263.445428,0.0
1veh_lo,1,lo,2987.0,2888.0,21.0,21.0,272.04712343999995,0.0
1veh_lo,1,lo,2987.0,2931.0,21.0,21.0,0.0,61.6839332
1veh_lo,1,lo,2987.0,2972.0,21.0,21.0,181.36474896,0.0
1veh_lo,1,lo,2987.0,2990.0,21.0,21.0,0.0,94.4997984
1veh_lo,1,lo,2987.0,3004.0,21.0,21.0,263.445428,0.0
1veh_lo,1,lo,2989.0,835.0,21.0,9.0,0.0,0.0
1veh_lo,1,lo,2989.0,2860.0,21.0,21.0,0.0,96.06536
1veh_lo,1,lo,2989.0,2962.0,21.0,21.0,0.0,0.0
1veh_lo,1,lo,2989.0,2975.0,21.0,21.0,0.0,80.42336169000001
1veh_lo,1,lo,2989.0,2987.0,21.0,21.0,0.0,11.48905167
1veh_lo,1,lo,2989.0,2989.0,21.0,21.0,0.0,7.53981
1veh_lo,1,lo,2991.0,2729.0,21.0,20.0,119.0990714,0.0
1veh_lo,1,lo,2991.0,3072.0,21.0,22.0,152.12813608,0.0
1veh_lo,1,lo,2992.0,2924.0,21.0,21.0,220.8001714,0.0
1veh_lo,1,lo,2992.0,2962.0,21.0,21.0,0.0,115.66462
1veh_lo,1,lo,2992.0,2966.0,21.0,21.0,266.8978964,0.0
1veh_lo,1,lo,2992.0,3006.0,21.0,21.0,190.2419538,0.0
1veh_lo,1,lo,2993.0,2823.0,21.0,21.0,205.2320874,0.0
1veh_lo,1,lo,2994.0,2966.0,21.0,21.0,0.0,49.03678
1veh_lo,1,lo,2995.0,2903.0,21.0,21.0,95.1209769,0.0
1veh_lo,1,lo,2995.0,2981.0,21.0,21.0,0.0,0.0
1veh_lo,1,lo,2995.0,2983.0,21.0,21.0,0.0,45.47207666
1veh_lo,1,lo,2995.0,3163.0,21.0,22.0,127.2218588,0.0
1veh_lo,1,lo,2995.0,3200.0,21.0,22.0,220.8001714,0.0
1veh_lo,1,lo,2996.0,2894.0,21.0,21.0,266.8978964,0.0
1veh_lo,1,lo,2998.0,2860.0,21.0,21.0,0.0,69.2478
1veh_lo,1,lo,2999.0,1652.0,21.0,14.0,0.0,42.11572832
1veh_lo,1,lo,2999.0,2966.0,21.0,21.0,0.0,51.281509998000004
1veh_lo,1,lo,3001.0,2966.0,21.0,21.0,95.1209769,0.0
1veh_lo,1,lo,3001.0,2980.0,21.0,21.0,95.1209769,0.0
1veh_lo,1,lo,3001.0,3283.0,21.0,22.0,95.1209769,0.0
1veh_lo,1,lo,3003.0,2966.0,21.0,21.0,0.0,106.37055
1veh_lo,1,lo,3004.0,2817.0,21.0,21.0,190.2419538,0.0
1veh_lo,1,lo,3004.0,2860.0,21.0,21.0,185.71770546,0.0
1veh_lo,1,lo,3004.0,2965.0,21.0,21.0,190.2419538,0.0
1veh_lo,1,lo,3004.0,2966.0,21.0,21.0,300.6420395,0.0
1veh_lo,1,lo,3004.0,2972.0,21.0,21.0,110.4000857,0.0
1veh_lo,1,lo,3005.0,3040.0,21.0,22.0,239.2471632,0.0
1veh_lo,1,lo,3011.0,2931.0,21.0,21.0,131.722714,0.0
1veh_lo,1,lo,3011.0,2978.0,21.0,21.0,0.0,21.434255
1veh_lo,1,lo,3011.0,2998.0,21.0,21.0,526.890856,0.0
1veh_lo,1,lo,3012.0,1007.0,21.0,14.0,0.0,110.18517
1veh_lo,1,lo,3012.0,1029.0,21.0,13.0,0.0,73.45678
1veh_lo,1,lo,3012.0,2962.0,21.0,21.0,0.0,104.536385
1veh_lo,1,lo,3012.0,2966.0,21.0,21.0,190.2419538,64.302765
1veh_lo,1,lo,3012.0,2978.0,21.0,21.0,0.0,21.434255
1veh_lo,1,lo,3012.0,2983.0,21.0,21.0,0.0,146.91356
1veh_lo,1,lo,3012.0,2989.0,21.0,21.0,127.50237796,0.0
1veh_lo,1,lo,3013.0,1885.0,21.0,16.0,266.8978964,0.0
1veh_lo,1,lo,3016.0,2860.0,21.0,21.0,533.7957928,0.0
1veh_lo,1,lo,3016.0,2864.0,21.0,21.0,0.0,73.09670835
1veh_lo,1,lo,3017.0,3025.0,21.0,21.0,0.0,42.11613872
1veh_lo,1,lo,3020.0,2860.0,21.0,21.0,96.65500928,0.0
1veh_lo,1,lo,3020.0,2916.0,21.0,21.0,105.2485187,0.0
1veh_lo,1,lo,3029.0,2817.0,21.0,21.0,127.50237796,0.0
1veh_lo,1,lo,3029.0,2862.0,21.0,21.0,0.0,63.81132216
1veh_lo,1,lo,3029.0,2889.0,21.0,21.0,112.18052692,0.0
1veh_lo,1,lo,3029.0,2898.0,21.0,21.0,135.6470629,0.0
1veh_lo,1,lo,3029.0,3026.0,21.0,21.0,135.6470629,0.0
1veh_lo,1,lo,3032.0,3112.0,21.0,22.0,0.0,180.33003
1veh_lo,1,lo,3051.0,3064.0,22.0,22.0,0.0,121.9440733
1veh_lo,1,lo,3053.0,2566.0,22.0,20.0,54.45852301,0.0
1veh_lo,1,lo,3053.0,2728.0,22.0,20.0,54.45852301,0.0
1veh_lo,1,lo,3055.0,3026.0,22.0,21.0,261.1928862,0.0
1veh_lo,1,lo,3057.0,2983.0,22.0,21.0,0.0,91.50591334
1veh_lo,1,lo,3057.0,3019.0,22.0,21.0,0.0,45.75295667
1veh_lo,1,lo,3057.0,3044.0,22.0,22.0,143.34500246,0.0
1veh_lo,1,lo,3058.0,2931.0,22.0,21.0,0.0,63.89708512
1veh_lo,1,lo,3065.0,2770.0,22.0,20.0,0.0,43.86829334
1veh_lo,1,lo,3065.0,2889.0,22.0,21.0,143.361727,0.0
1veh_lo,1,lo,3073.0,2898.0,22.0,21.0,0.0,530.2890816
1veh_lo,1,lo,3075.0,3178.0,22.0,22.0,0.0,268.2568534
1veh_lo,1,lo,3084.0,3183.0,22.0,22.0,0.0,1523.338072
1veh_lo,1,lo,3086.0,2966.0,22.0,21.0,126.41219224,0.0
1veh_lo,1,lo,3088.0,2991.0,22.0,21.0,63.20609612,0.0
1veh_lo,1,lo,3148.0,3045.0,22.0,22.0,108.91704602,0.0
1veh_lo,1,lo,3148.0,3232.0,22.0,22.0,108.91704602,0.0
1veh_lo,1,lo,3185.0,3545.0,22.0,25.0,152.8039945,0.0
1veh_lo,1,lo,3203.0,2149.0,22.0,16.0,132.70259438,0.0
1veh_lo,1,lo,3211.0,3045.0,22.0,22.0,108.91704602,0.0
1veh_lo,1,lo,3216.0,2880.0,22.0,21.0,188.61532484,0.0
1veh_lo,1,lo,3219.0,3191.0,22.0,22.0,283.0145312,0.0
1veh_lo,1,lo,3250.0,3262.0,22.0,22.0,218.91226,0.0
1veh_lo,1,lo,3250.0,3263.0,22.0,22.0,218.91226,0.0
1veh_lo,1,lo,3286.0,3087.0,22.0,22.0,123.39708996,0.0
1veh_lo,1,lo,3426.0,2966.0,22.0,21.0,133.7064347,0.0
1veh_lo,1,lo,3430.0,3036.0,22.0,21.0,194.75442464,0.0
1veh_lo,1,lo,3437.0,3429.0,22.0,22.0,0.0,1187.3978528
1veh_lo,1,lo,3483.0,3411.0,22.0,22.0,263.002831,0.0
1veh_lo,1,lo,3483.0,3483.0,22.0,22.0,263.002831,0.0
1veh_lo,1,lo,3484.0,965.0,22.0,12.0,0.0,568.0138464
2veh_hi,2,hi,19.0,31.0,1.0,1.0,129.43017722,0.0
2veh_hi,2,hi,19.0,53.0,1.0,1.0,0.0,127.4553654
2veh_hi,2,hi,19.0,77.0,1.0,1.0,0.0,127.4553654
2veh_hi,2,hi,20.0,54.0,1.0,1.0,0.0,492.9909024
2veh_hi,2,hi,24.0,79.0,1.0,1.0,115.80058444,0.0
2veh_hi,2,hi,26.0,28.0,1.0,1.0,0.0,100.1471
2veh_hi,2,hi,29.0,23.0,1.0,1.0,126.84911756,0.0
2veh_hi,2,hi,29.0,55.0,1.0,1.0,63.42455878,0.0
2veh_hi,2,hi,29.0,455.0,1.0,5.0,301.3715398,0.0
2veh_hi,2,hi,29.0,977.0,1.0,11.0,63.42455878,0.0
2veh_hi,2,hi,30.0,30.0,1.0,1.0,64.39350534,0.0
2veh_hi,2,hi,30.0,40.0,1.0,1.0,0.0,0.0
2veh_hi,2,hi,30.0,52.0,1.0,1.0,0.0,333.57060288
2veh_hi,2,hi,30.0,53.0,1.0,1.0,0.0,72.63404844
2veh_hi,2,hi,30.0,54.0,1.0,1.0,0.0,72.63404844
2veh_hi,2,hi,30.0,593.0,1.0,8.0,0.0,17.03472533
2veh_hi,2,hi,30.0,752.0,1.0,8.0,0.0,96.262755
2veh_hi,2,hi,32.0,84.0,1.0,1.0,62.11608222,0.0
2veh_hi,2,hi,32.0,662.0,1.0,8.0,63.99342414,0.0
2veh_hi,2,hi,33.0,31.0,1.0,1.0,0.0,34.84995
2veh_hi,2,hi,33.0,35.0,1.0,1.0,0.0,507.5698668
2veh_hi,2,hi,34.0,35.0,1.0,1.0,0.0,198.6295568
2veh_hi,2,hi,34.0,53.0,1.0,1.0,44.79304848,0.0
2veh_hi,2,hi,34.0,308.0,1.0,4.0,0.0,0.0
2veh_hi,2,hi,34.0,346.0,1.0,5.0,0.0,198.6295568
2veh_hi,2,hi,34.0,549.0,1.0,5.0,0.0,144.92178
2veh_hi,2,hi,34.0,553.0,1.0,5.0,0.0,0.0
2veh_hi,2,hi,36.0,541.0,1.0,5.0,0.0,112.37656401000001
2veh_hi,2,hi,39.0,83.0,1.0,1.0,0.0,1200.4636536
2veh_hi,2,hi,40.0,53.0,1.0,1.0,125.51821796,0.0
2veh_hi,2,hi,40.0,235.0,1.0,4.0,125.51821796,0.0
2veh_hi,2,hi,42.0,40.0,1.0,1.0,0.0,542.80072
2veh_hi,2,hi,42.0,96.0,1.0,1.0,0.0,542.80072
2veh_hi,2,hi,43.0,40.0,1.0,1.0,0.0,214.5402906
2veh_hi,2,hi,43.0,89.0,1.0,1.0,78.12919228,0.0
2veh_hi,2,hi,44.0,53.0,1.0,1.0,156.25838456,0.0
2veh_hi,2,hi,44.0,995.0,1.0,14.0,51.16011695,0.0
2veh_hi,2,hi,54.0,31.0,1.0,1.0,0.0,157.586304
2veh_hi,2,hi,54.0,38.0,1.0,1.0,78.12919228,0.0
2veh_hi,2,hi,54.0,54.0,1.0,1.0,0.0,389.953872
2veh_hi,2,hi,54.0,77.0,1.0,1.0,0.0,78.793152
2veh_hi,2,hi,54.0,312.0,1.0,4.0,0.0,157.586304
2veh_hi,2,hi,57.0,50.0,1.0,1.0,0.0,75.98411904
2veh_hi,2,hi,61.0,439.0,1.0,5.0,63.99342414,0.0
2veh_hi,2,hi,61.0,1424.0,1.0,11.0,63.99342414,0.0
2veh_hi,2,hi,62.0,634.0,1.0,8.0,0.0,0.0
2veh_hi,2,hi,62.0,865.0,1.0,9.0,0.0,132.16197
2veh_hi,2,hi,63.0,457.0,1.0,4.0,57.17242236,0.0
2veh_hi,2,hi,64.0,31.0,1.0,1.0,0.0,119.6846875
2veh_hi,2,hi,64.0,41.0,1.0,1.0,0.0,0.0
2veh_hi,2,hi,64.0,50.0,1.0,1.0,0.0,102.586875
2veh_hi,2,hi,64.0,64.0,1.0,1.0,0.0,102.586875
2veh_hi,2,hi,64.0,65.0,1.0,1.0,0.0,34.195625
2veh_hi,2,hi,64.0,68.0,1.0,1.0,0.0,0.0
2veh_hi,2,hi,64.0,78.0,1.0,1.0,0.0,0.0
2veh_hi,2,hi,64.0,79.0,1.0,1.0,0.0,0.0
2veh_hi,2,hi,64.0,83.0,1.0,1.0,0.0,68.39125
2veh_hi,2,hi,64.0,84.0,1.0,1.0,0.0,0.0
2veh_hi,2,hi,64.0,85.0,1.0,1.0,0.0,0.0
2veh_hi,2,hi,64.0,90.0,1.0,1.0,0.0,0.0
2veh_hi,2,hi,64.0,91.0,1.0,1.0,0.0,102.58687499999999
2veh_hi,2,hi,64.0,101.0,1.0,1.0,0.0,0.0
2veh_hi,2,hi,64.0,569.0,1.0,5.0,0.0,17.0978125
2veh_hi,2,hi,65.0,15.0,1.0,1.0,0.0,1543.8194892
2veh_hi,2,hi,65.0,38.0,1.0,1.0,168.30878156,0.0
2veh_hi,2,hi,65.0,52.0,1.0,1.0,90.20862708,0.0
2veh_hi,2,hi,65.0,53.0,1.0,1.0,78.12919228,415.9116285
2veh_hi,2,hi,65.0,54.0,1.0,1.0,117.19378842,0.0
2veh_hi,2,hi,65.0,408.0,1.0,4.0,0.0,157.43589696
2veh_hi,2,hi,65.0,1544.0,1.0,14.0,42.07719539,0.0
2veh_hi,2,hi,68.0,96.0,1.0,1.0,75.9387217,0.0
2veh_hi,2,hi,68.0,1800.0,1.0,16.0,75.9387217,0.0
2veh_hi,2,hi,70.0,68.0,1.0,1.0,0.0,0.0
2veh_hi,2,hi,70.0,321.0,1.0,4.0,0.0,28.23031866
2veh_hi,2,hi,70.0,2672.0,1.0,20.0,0.0,0.0
2veh_hi,2,hi,72.0,18.0,1.0,1.0,79.32278374,0.0
2veh_hi,2,hi,72.0,63.0,1.0,1.0,158.64556748,0.0
2veh_hi,2,hi,77.0,77.0,1.0,1.0,0.0,87.34586328
2veh_hi,2,hi,78.0,63.0,1.0,1.0,26.13497965,0.0
2veh_hi,2,hi,78.0,78.0,1.0,1.0,80.84015132,0.0
2veh_hi,2,hi,78.0,82.0,1.0,1.0,80.84015132,0.0
2veh_hi,2,hi,78.0,90.0,1.0,1.0,26.81559663,0.0
2veh_hi,2,hi,78.0,408.0,1.0,4.0,42.22131805,0.0
2veh_hi,2,hi,78.0,629.0,1.0,8.0,26.13497965,0.0
2veh_hi,2,hi,78.0,1214.0,1.0,12.0,84.4426361,0.0
2veh_hi,2,hi,79.0,31.0,1.0,1.0,0.0,0.0
2veh_hi,2,hi,79.0,64.0,1.0,1.0,0.0,17.0978125
2veh_hi,2,hi,79.0,83.0,1.0,1.0,0.0,17.0978125
2veh_hi,2,hi,79.0,91.0,1.0,1.0,0.0,0.0
2veh_hi,2,hi,79.0,101.0,1.0,1.0,0.0,0.0
2veh_hi,2,hi,80.0,53.0,1.0,1.0,49.7913629,0.0
2veh_hi,2,hi,80.0,877.0,1.0,9.0,0.0,155.45364064
2veh_hi,2,hi,85.0,52.0,1.0,1.0,96.24516674,0.0
2veh_hi,2,hi,89.0,136.0,1.0,1.0,66.12533598,0.0
2veh_hi,2,hi,90.0,632.0,1.0,8.0,45.93614515,0.0
2veh_hi,2,hi,91.0,78.0,1.0,1.0,70.8173311,0.0
2veh_hi,2,hi,91.0,440.0,1.0,5.0,35.40866555,0.0
2veh_hi,2,hi,92.0,518.0,1.0,4.0,27.2306777,0.0
2veh_hi,2,hi,92.0,634.0,1.0,8.0,0.0,293.8325472
2veh_hi,2,hi,92.0,965.0,1.0,12.0,0.0,128.3406528
2veh_hi,2,hi,92.0,1336.0,1.0,12.0,29.33066406,0.0
2veh_hi,2,hi,95.0,41.0,1.0,1.0,0.0,240.41359500000002
2veh_hi,2,hi,95.0,77.0,1.0,1.0,183.7445806,277.5884098
2veh_hi,2,hi,95.0,82.0,1.0,1.0,57.17242236,0.0
2veh_hi,2,hi,95.0,90.0,1.0,1.0,0.0,48.91423
2veh_hi,2,hi,95.0,549.0,1.0,5.0,0.0,0.0
2veh_hi,2,hi,95.0,630.0,1.0,8.0,0.0,160.27573
2veh_hi,2,hi,95.0,643.0,1.0,8.0,71.32415504,0.0
2veh_hi,2,hi,95.0,657.0,1.0,8.0,51.87967137,0.0
2veh_hi,2,hi,95.0,787.0,1.0,9.0,61.58146824,0.0
2veh_hi,2,hi,95.0,1215.0,1.0,12.0,51.87967137,0.0
2veh_hi,2,hi,95.0,1402.0,1.0,11.0,51.87967137,0.0
2veh_hi,2,hi,96.0,18.0,1.0,1.0,40.8974973,0.0
2veh_hi,2,hi,96.0,77.0,1.0,1.0,0.0,47.024024999999995
2veh_hi,2,hi,96.0,629.0,1.0,8.0,0.0,651.996552
2veh_hi,2,hi,96.0,666.0,1.0,8.0,77.30946162,0.0
2veh_hi,2,hi,101.0,34.0,1.0,1.0,0.0,41.51566667
2veh_hi,2,hi,101.0,38.0,1.0,1.0,56.30093504,41.51566667
2veh_hi,2,hi,101.0,53.0,1.0,1.0,0.0,0.0
2veh_hi,2,hi,101.0,84.0,1.0,1.0,72.32731168,0.0
2veh_hi,2,hi,101.0,95.0,1.0,1.0,122.6924919,0.0
2veh_hi,2,hi,101.0,100.0,1.0,1.0,0.0,83.03133334
2veh_hi,2,hi,101.0,331.0,1.0,4.0,0.0,41.51566667
2veh_hi,2,hi,101.0,373.0,1.0,5.0,0.0,16.33551333
2veh_hi,2,hi,101.0,422.0,1.0,4.0,140.26933681999998,0.0
2veh_hi,2,hi,101.0,552.0,1.0,5.0,0.0,420.8075856
2veh_hi,2,hi,101.0,1176.0,1.0,12.0,117.32265624,0.0
2veh_hi,2,hi,101.0,1491.0,1.0,14.0,0.0,155.2604061
2veh_hi,2,hi,103.0,52.0,1.0,1.0,171.73344084,0.0
2veh_hi,2,hi,103.0,77.0,1.0,1.0,103.75934274,0.0
2veh_hi,2,hi,103.0,440.0,1.0,5.0,85.86672042,0.0
2veh_hi,2,hi,103.0,1440.0,1.0,12.0,103.75934274,0.0
2veh_hi,2,hi,104.0,1905.0,1.0,17.0,37.96936085,0.0
2veh_hi,2,hi,122.0,121.0,1.0,1.0,152.34228994,0.0
2veh_hi,2,hi,122.0,422.0,1.0,4.0,152.34228994,0.0
2veh_hi,2,hi,122.0,431.0,1.0,5.0,152.34228994,0.0
2veh_hi,2,hi,132.0,534.0,1.0,5.0,44.46552256,0.0
2veh_hi,2,hi,133.0,50.0,1.0,1.0,92.13208632,0.0
2veh_hi,2,hi,133.0,277.0,1.0,4.0,184.26417264,0.0
2veh_hi,2,hi,136.0,65.0,1.0,1.0,0.0,72.89276
2veh_hi,2,hi,136.0,136.0,1.0,1.0,91.37428512,0.0
2veh_hi,2,hi,136.0,541.0,1.0,5.0,0.0,218.67827999999997
2veh_hi,2,hi,136.0,629.0,1.0,8.0,66.87549057,0.0
2veh_hi,2,hi,136.0,881.0,1.0,9.0,0.0,0.0
2veh_hi,2,hi,138.0,82.0,1.0,1.0,0.0,238.0726144
2veh_hi,2,hi,138.0,629.0,1.0,8.0,0.0,119.0363072
2veh_hi,2,hi,138.0,965.0,1.0,12.0,77.45573458,0.0
2veh_hi,2,hi,143.0,293.0,1.0,4.0,0.0,110.65543335
2veh_hi,2,hi,145.0,55.0,2.0,1.0,49.7913629,0.0
2veh_hi,2,hi,150.0,326.0,2.0,4.0,50.78603515,0.0
2veh_hi,2,hi,150.0,368.0,2.0,5.0,50.78603515,0.0
2veh_hi,2,hi,150.0,629.0,2.0,8.0,48.37780517,0.0
2veh_hi,2,hi,150.0,761.0,2.0,8.0,48.37780517,0.0
2veh_hi,2,hi,185.0,422.0,4.0,4.0,0.0,380.3418936
2veh_hi,2,hi,185.0,634.0,4.0,8.0,0.0,241.6131504
2veh_hi,2,hi,205.0,340.0,4.0,5.0,204.2954796,0.0
2veh_hi,2,hi,205.0,629.0,4.0,8.0,0.0,3609.087088
2veh_hi,2,hi,206.0,213.0,4.0,4.0,0.0,340.64995998
2veh_hi,2,hi,213.0,634.0,4.0,8.0,292.600158,0.0
2veh_hi,2,hi,218.0,437.0,4.0,5.0,0.0,93.8598
2veh_hi,2,hi,218.0,438.0,4.0,5.0,0.0,0.0
2veh_hi,2,hi,220.0,75.0,4.0,1.0,0.0,45.44912784
2veh_hi,2,hi,220.0,446.0,4.0,5.0,0.0,45.44912784
2veh_hi,2,hi,220.0,669.0,4.0,8.0,0.0,22.72456392
2veh_hi,2,hi,221.0,278.0,4.0,4.0,349.0882542,0.0
2veh_hi,2,hi,221.0,514.0,4.0,4.0,349.0882542,0.0
2veh_hi,2,hi,221.0,1087.0,4.0,13.0,174.5441271,0.0
2veh_hi,2,hi,223.0,384.0,4.0,4.0,431.8216418,0.0
2veh_hi,2,hi,223.0,405.0,4.0,4.0,0.0,78.14230624
2veh_hi,2,hi,223.0,541.0,4.0,5.0,0.0,0.0
2veh_hi,2,hi,223.0,1235.0,4.0,14.0,431.8216418,0.0
2veh_hi,2,hi,224.0,203.0,4.0,4.0,282.489613,0.0
2veh_hi,2,hi,224.0,224.0,4.0,4.0,305.6956474,280.98006999
2veh_hi,2,hi,224.0,230.0,4.0,4.0,141.2448065,0.0
2veh_hi,2,hi,224.0,271.0,4.0,4.0,305.6956474,0.0
2veh_hi,2,hi,224.0,365.0,4.0,5.0,0.0,0.0
2veh_hi,2,hi,224.0,371.0,4.0,5.0,674.8456262,0.0
2veh_hi,2,hi,224.0,422.0,4.0,4.0,0.0,10.9553385
